loc_id,symbol,world_x,world_y,level,local_x,local_z,shape,angle,region_x,region_y
1244,small_grass_stones,3153,3248,0,17,48,22,1,49,50
4735,short_grass_1,3154,3248,0,18,48,22,0,49,50
4735,short_grass_1,3155,3248,0,19,48,22,0,49,50
4735,short_grass_1,3156,3248,0,20,48,22,1,49,50
4735,short_grass_1,3157,3248,0,21,48,22,3,49,50
1631,oldwall,3161,3248,0,25,48,1,2,49,50
1625,crumblywall1r,3162,3248,0,26,48,9,3,49,50
184,dugupsoil1_upass,3163,3248,0,27,48,22,2,49,50
1393,plant3,3163,3248,0,27,48,10,1,49,50
1626,crumblywall2,3163,3248,0,27,48,1,2,49,50
185,dugupsoil2_upass,3164,3248,0,28,48,22,2,49,50
1626,crumblywall2,3164,3248,0,28,48,1,3,49,50
185,dugupsoil2_upass,3165,3248,0,29,48,22,1,49,50
1631,oldwall,3168,3248,0,32,48,9,0,49,50
1646,oldcastlearrowslit,3168,3248,0,32,48,8,0,49,50
1625,crumblywall1r,3168,3248,1,32,48,9,1,49,50
1393,plant3,3169,3248,0,33,48,10,0,49,50
1631,oldwall,3169,3248,0,33,48,1,0,49,50
1286,deadtree2,3171,3248,0,35,48,10,1,49,50
4736,short_grass_2,3176,3248,0,40,48,22,2,49,50
1246,full_twig,3180,3248,0,44,48,22,2,49,50
4735,short_grass_1,3181,3248,0,45,48,22,1,49,50
4736,short_grass_2,3182,3248,0,46,48,22,3,49,50
1299,fern1,3183,3248,0,47,48,10,1,49,50
4737,short_grass_3,3183,3248,0,47,48,22,2,49,50
4736,short_grass_2,3184,3248,0,48,48,22,2,49,50
1189,daisys,3185,3248,0,49,48,10,0,49,50
4737,short_grass_3,3185,3248,0,49,48,22,3,49,50
4738,short_grass_4,3186,3248,0,50,48,22,3,49,50
4735,short_grass_1,3187,3248,0,51,48,22,1,49,50
1246,full_twig,3188,3248,0,52,48,22,2,49,50
1247,broken_twig,3190,3248,0,54,48,22,1,49,50
1246,full_twig,3197,3248,0,61,48,22,2,49,50
1247,broken_twig,3198,3248,0,62,48,22,0,49,50
4736,short_grass_2,3206,3248,0,6,48,22,0,50,50
1821,window,3207,3248,0,7,48,5,2,50,50
1902,brickwall,3207,3248,0,7,48,0,2,50,50
5533,short_grass_3_wall_edge,3207,3248,0,7,48,22,2,50,50
1902,brickwall,3207,3248,1,7,48,0,2,50,50
1923,roofwallfiller,3207,3248,2,7,48,0,2,50,50
5653,roofedge_all,3207,3248,3,7,48,0,2,50,50
1821,window,3208,3248,0,8,48,4,0,50,50
2877,barrel_staffs,3208,3248,0,8,48,10,0,50,50
54134,roof_wooden_small_filler,3208,3248,2,8,48,17,3,50,50
1924,roof_redslate,3208,3248,3,8,48,12,3,50,50
918,poorrug1side,3209,3248,1,9,48,22,3,50,50
54134,roof_wooden_small_filler,3209,3248,2,9,48,17,3,50,50
1924,roof_redslate,3209,3248,3,9,48,12,3,50,50
918,poorrug1side,3210,3248,0,10,48,22,3,50,50
5243,poorrug1centre2,3210,3248,1,10,48,22,0,50,50
54134,roof_wooden_small_filler,3210,3248,2,10,48,17,3,50,50
1924,roof_redslate,3210,3248,3,10,48,12,3,50,50
918,poorrug1side,3211,3248,0,11,48,22,1,50,50
5243,poorrug1centre2,3211,3248,1,11,48,22,0,50,50
54134,roof_wooden_small_filler,3211,3248,2,11,48,17,3,50,50
1924,roof_redslate,3211,3248,3,11,48,12,3,50,50
1088,chair,3212,3248,1,12,48,11,0,50,50
5243,poorrug1centre2,3212,3248,1,12,48,22,0,50,50
54134,roof_wooden_small_filler,3212,3248,2,12,48,17,3,50,50
1924,roof_redslate,3212,3248,3,12,48,12,3,50,50
918,poorrug1side,3213,3248,1,13,48,22,1,50,50
54134,roof_wooden_small_filler,3213,3248,2,13,48,17,3,50,50
1924,roof_redslate,3213,3248,3,13,48,12,3,50,50
1017,warehouse_shelves3,3214,3248,0,14,48,10,2,50,50
2772,range_icon,3214,3248,1,14,48,22,0,50,50
26180,fireplacecookingpot,3214,3248,1,14,48,10,2,50,50
1927,roof_chimney_redslate,3214,3248,2,14,48,12,0,50,50
1902,brickwall,3215,3248,0,15,48,0,0,50,50
5534,short_grass_4_wall_edge,3215,3248,0,15,48,22,0,50,50
1902,brickwall,3215,3248,1,15,48,0,0,50,50
5663,roofedge_rough2,3215,3248,2,15,48,18,0,50,50
4736,short_grass_2,3216,3248,0,16,48,22,1,50,50
981,gardenfencing,3224,3248,0,24,48,3,1,50,50
980,fencing,3225,3248,0,25,48,0,1,50,50
980,fencing,3226,3248,0,26,48,0,1,50,50
980,fencing,3227,3248,0,27,48,0,1,50,50
4735,short_grass_1,3227,3248,0,27,48,22,2,50,50
980,fencing,3228,3248,0,28,48,0,1,50,50
4735,short_grass_1,3228,3248,0,28,48,22,3,50,50
980,fencing,3229,3248,0,29,48,1,0,50,50
4733,riverbank_dugupsoil4,3233,3248,0,33,48,22,0,50,50
44603,blankwall_no_blockrange,3235,3248,0,35,48,0,0,50,50
44603,blankwall_no_blockrange,3239,3248,0,39,48,0,2,50,50
1286,deadtree2,3240,3248,0,40,48,10,3,50,50
325,dugupsoil2_light2,3241,3248,0,41,48,22,0,50,50
325,dugupsoil2_light2,3242,3248,0,42,48,22,3,50,50
1602,timberwall,3242,3248,0,42,48,3,1,50,50
326,dugupsoil3_light2,3243,3248,0,43,48,22,3,50,50
724,standing_torch,3243,3248,0,43,48,10,2,50,50
1631,oldwall,3243,3248,0,43,48,2,0,50,50
3475,wall_support,3243,3248,0,43,48,5,1,50,50
325,dugupsoil2_light2,3244,3248,0,44,48,22,3,50,50
1631,oldwall,3244,3248,0,44,48,0,1,50,50
1843,brokenwindow,3244,3248,0,44,48,5,1,50,50
1631,oldwall,3245,3248,0,45,48,0,1,50,50
1873,wallgrill,3245,3248,0,45,48,5,1,50,50
1643,oldroof_greyslate,3245,3248,1,45,48,12,2,50,50
1631,oldwall,3246,3248,0,46,48,0,1,50,50
1873,wallgrill,3246,3248,0,46,48,5,1,50,50
5734,oldroof_tip_greyslate,3246,3248,1,46,48,10,2,50,50
1631,oldwall,3247,3248,0,47,48,0,1,50,50
1843,brokenwindow,3247,3248,0,47,48,5,1,50,50
1643,oldroof_greyslate,3247,3248,1,47,48,12,0,50,50
724,standing_torch,3248,3248,0,48,48,10,2,50,50
1631,oldwall,3248,3248,0,48,48,2,1,50,50
3475,wall_support,3248,3248,0,48,48,5,1,50,50
325,dugupsoil2_light2,3249,3248,0,49,48,22,1,50,50
1602,timberwall,3249,3248,0,49,48,3,0,50,50
324,dugupsoil1_light2,3250,3248,0,50,48,22,3,50,50
1624,crumblywall1,3250,3248,0,50,48,2,1,50,50
325,dugupsoil2_light2,3251,3248,0,51,48,22,2,50,50
4735,short_grass_1,3259,3248,0,59,48,22,0,50,50
4735,short_grass_1,3263,3248,0,63,48,22,3,50,50
1247,broken_twig,3138,3249,0,2,49,22,2,49,50
1246,full_twig,3139,3249,0,3,49,22,3,49,50
4735,short_grass_1,3142,3249,0,6,49,22,3,49,50
4735,short_grass_1,3143,3249,0,7,49,22,0,49,50
4737,short_grass_3,3144,3249,0,8,49,22,0,49,50
4735,short_grass_1,3145,3249,0,9,49,22,0,49,50
4735,short_grass_1,3146,3249,0,10,49,22,0,49,50
4735,short_grass_1,3147,3249,0,11,49,22,0,49,50
16438,randomsound_woodland_ambience,3148,3249,0,12,49,22,0,49,50
4735,short_grass_1,3150,3249,0,14,49,22,0,49,50
4737,short_grass_3,3151,3249,0,15,49,22,2,49,50
4735,short_grass_1,3152,3249,0,16,49,22,2,49,50
4735,short_grass_1,3153,3249,0,17,49,22,3,49,50
4735,short_grass_1,3154,3249,0,18,49,22,3,49,50
4736,short_grass_2,3155,3249,0,19,49,22,3,49,50
4736,short_grass_2,3156,3249,0,20,49,22,2,49,50
4735,short_grass_1,3157,3249,0,21,49,22,0,49,50
4735,short_grass_1,3158,3249,0,22,49,22,2,49,50
1286,deadtree2,3162,3249,0,26,49,10,3,49,50
1626,crumblywall2,3162,3249,0,26,49,1,2,49,50
1626,crumblywall2,3163,3249,0,27,49,9,2,49,50
185,dugupsoil2_upass,3164,3249,0,28,49,22,0,49,50
1624,crumblywall1,3165,3249,0,29,49,3,1,49,50
1624,crumblywall1,3165,3249,1,29,49,3,1,49,50
185,dugupsoil2_upass,3166,3249,0,30,49,22,1,49,50
1624,crumblywall1,3166,3249,0,30,49,3,0,49,50
1624,crumblywall1,3166,3249,1,30,49,3,0,49,50
185,dugupsoil2_upass,3167,3249,0,31,49,22,0,49,50
186,dugupsoil3_upass,3168,3249,0,32,49,22,2,49,50
1631,oldwall,3168,3249,0,32,49,9,3,49,50
1624,crumblywall1,3168,3249,1,32,49,9,3,49,50
186,dugupsoil3_upass,3169,3249,0,33,49,22,3,49,50
1624,crumblywall1,3169,3249,0,33,49,9,0,49,50
1631,oldwall,3169,3249,0,33,49,1,3,49,50
1626,crumblywall2,3170,3249,0,34,49,1,0,49,50
4735,short_grass_1,3176,3249,0,40,49,22,2,49,50
4735,short_grass_1,3177,3249,0,41,49,22,2,49,50
4736,short_grass_2,3178,3249,0,42,49,22,2,49,50
4735,short_grass_1,3180,3249,0,44,49,22,1,49,50
1173,smallfern,3181,3249,0,45,49,10,0,49,50
4735,short_grass_1,3181,3249,0,45,49,22,3,49,50
4737,short_grass_3,3182,3249,0,46,49,22,3,49,50
4738,short_grass_4,3183,3249,0,47,49,22,2,49,50
4738,short_grass_4,3184,3249,0,48,49,22,3,49,50
4736,short_grass_2,3185,3249,0,49,49,22,0,49,50
1278,tree2,3186,3249,0,50,49,10,3,49,50
1247,broken_twig,3187,3249,0,51,49,22,3,49,50
1247,broken_twig,3188,3249,0,52,49,22,0,49,50
1246,full_twig,3189,3249,0,53,49,22,3,49,50
1247,broken_twig,3190,3249,0,54,49,22,1,49,50
325,dugupsoil2_light2,3193,3249,0,57,49,22,3,49,50
1247,broken_twig,3194,3249,0,58,49,22,2,49,50
1276,tree,3194,3249,0,58,49,10,2,49,50
1247,broken_twig,3195,3249,0,59,49,22,1,49,50
1341,treestump,3198,3249,0,62,49,10,0,49,50
4735,short_grass_1,3203,3249,0,3,49,22,1,50,50
1902,brickwall,3207,3249,0,7,49,0,2,50,50
5533,short_grass_3_wall_edge,3207,3249,0,7,49,22,2,50,50
1902,brickwall,3207,3249,1,7,49,0,2,50,50
5663,roofedge_rough2,3207,3249,2,7,49,18,2,50,50
5621,ornate_vase1,3208,3249,0,8,49,10,2,50,50
599,smashedtable,3208,3249,1,8,49,10,3,50,50
1924,roof_redslate,3208,3249,2,8,49,12,2,50,50
917,poorrug1corner,3209,3249,1,9,49,22,0,50,50
1102,stool,3209,3249,1,9,49,11,2,50,50
1924,roof_redslate,3209,3249,2,9,49,15,0,50,50
918,poorrug1side,3210,3249,0,10,49,22,3,50,50
918,poorrug1side,3210,3249,1,10,49,22,0,50,50
1924,roof_redslate,3210,3249,2,10,49,12,1,50,50
918,poorrug1side,3211,3249,0,11,49,22,1,50,50
918,poorrug1side,3211,3249,1,11,49,22,0,50,50
1924,roof_redslate,3211,3249,2,11,49,12,1,50,50
918,poorrug1side,3212,3249,1,12,49,22,0,50,50
1924,roof_redslate,3212,3249,2,12,49,12,1,50,50
917,poorrug1corner,3213,3249,1,13,49,22,1,50,50
1924,roof_redslate,3213,3249,2,13,49,15,1,50,50
24969,fireplace,3214,3249,0,14,49,10,2,50,50
333,dugupsoil2_soot,3214,3249,1,14,49,22,3,50,50
1089,smashedchair,3214,3249,1,14,49,10,1,50,50
1924,roof_redslate,3214,3249,2,14,49,12,0,50,50
1902,brickwall,3215,3249,0,15,49,0,0,50,50
5533,short_grass_3_wall_edge,3215,3249,0,15,49,22,0,50,50
1902,brickwall,3215,3249,1,15,49,0,0,50,50
5663,roofedge_rough2,3215,3249,2,15,49,18,0,50,50
980,fencing,3220,3249,0,20,49,1,1,50,50
4735,short_grass_1,3220,3249,0,20,49,22,3,50,50
980,fencing,3221,3249,0,21,49,0,1,50,50
980,fencing,3222,3249,0,22,49,0,1,50,50
4735,short_grass_1,3222,3249,0,22,49,22,0,50,50
981,gardenfencing,3223,3249,0,23,49,3,0,50,50
4735,short_grass_1,3227,3249,0,27,49,22,1,50,50
4735,short_grass_1,3228,3249,0,28,49,22,2,50,50
980,fencing,3229,3249,0,29,49,9,0,50,50
980,fencing,3230,3249,0,30,49,0,1,50,50
980,fencing,3231,3249,0,31,49,1,0,50,50
4734,riverbank_dugupsoil5,3233,3249,0,33,49,22,1,50,50
44603,blankwall_no_blockrange,3235,3249,0,35,49,0,0,50,50
44603,blankwall_no_blockrange,3239,3249,0,39,49,9,1,50,50
325,dugupsoil2_light2,3240,3249,0,40,49,22,1,50,50
325,dugupsoil2_light2,3241,3249,0,41,49,22,2,50,50
5756,oldroofedge_rough_greyslate,3243,3249,1,43,49,18,3,50,50
325,dugupsoil2_light2,3244,3249,0,44,49,22,0,50,50
1843,brokenwindow,3244,3249,0,44,49,4,3,50,50
5756,oldroofedge_rough_greyslate,3244,3249,1,44,49,18,3,50,50
325,dugupsoil2_light2,3245,3249,0,45,49,22,3,50,50
1791,roofedge_greyslate,3245,3249,1,45,49,18,3,50,50
325,dugupsoil2_light2,3246,3249,0,46,49,22,2,50,50
1791,roofedge_greyslate,3246,3249,1,46,49,18,3,50,50
326,dugupsoil3_light2,3247,3249,0,47,49,22,1,50,50
1843,brokenwindow,3247,3249,0,47,49,4,3,50,50
1791,roofedge_greyslate,3247,3249,1,47,49,18,3,50,50
325,dugupsoil2_light2,3248,3249,0,48,49,22,2,50,50
5757,oldroofedge_rough2_greyslate,3248,3249,1,48,49,18,3,50,50
325,dugupsoil2_light2,3249,3249,0,49,49,22,0,50,50
325,dugupsoil2_light2,3250,3249,0,50,49,22,3,50,50
325,dugupsoil2_light2,3251,3249,0,51,49,22,1,50,50
325,dugupsoil2_light2,3252,3249,0,52,49,22,1,50,50
1276,tree,3262,3249,0,62,49,10,1,50,50
4735,short_grass_1,3142,3250,0,6,50,22,3,49,50
1189,daisys,3143,3250,0,7,50,10,0,49,50
4735,short_grass_1,3143,3250,0,7,50,22,0,49,50
4735,short_grass_1,3144,3250,0,8,50,22,1,49,50
4735,short_grass_1,3145,3250,0,9,50,22,2,49,50
4735,short_grass_1,3146,3250,0,10,50,22,3,49,50
4735,short_grass_1,3147,3250,0,11,50,22,0,49,50
4735,short_grass_1,3148,3250,0,12,50,22,2,49,50
1298,fern,3149,3250,0,13,50,10,3,49,50
4735,short_grass_1,3149,3250,0,13,50,22,3,49,50
4736,short_grass_2,3150,3250,0,14,50,22,3,49,50
4738,short_grass_4,3151,3250,0,15,50,22,0,49,50
4737,short_grass_3,3152,3250,0,16,50,22,1,49,50
4735,short_grass_1,3153,3250,0,17,50,22,1,49,50
4735,short_grass_1,3154,3250,0,18,50,22,0,49,50
4737,short_grass_3,3155,3250,0,19,50,22,2,49,50
4737,short_grass_3,3156,3250,0,20,50,22,2,49,50
4736,short_grass_2,3157,3250,0,21,50,22,2,49,50
4735,short_grass_1,3158,3250,0,22,50,22,3,49,50
1392,plant2,3162,3250,0,26,50,10,0,49,50
1626,crumblywall2,3163,3250,0,27,50,1,2,49,50
1624,crumblywall1,3164,3250,0,28,50,9,2,49,50
185,dugupsoil2_upass,3165,3250,0,29,50,22,3,49,50
1624,crumblywall1,3165,3250,0,29,50,3,2,49,50
766,floor_depth1,3165,3250,1,29,50,22,2,49,50
1625,crumblywall1r,3165,3250,1,29,50,9,2,49,50
186,dugupsoil3_upass,3166,3250,0,30,50,22,2,49,50
1624,crumblywall1,3166,3250,0,30,50,3,3,49,50
1626,crumblywall2,3166,3250,0,30,50,9,2,49,50
766,floor_depth1,3166,3250,1,30,50,22,1,49,50
1624,crumblywall1,3166,3250,1,30,50,9,0,49,50
1626,crumblywall2,3167,3250,1,31,50,1,0,49,50
186,dugupsoil3_upass,3168,3250,0,32,50,22,1,49,50
1631,oldwall,3168,3250,0,32,50,0,0,49,50
1626,crumblywall2,3169,3250,0,33,50,9,3,49,50
1626,crumblywall2,3170,3250,0,34,50,1,3,49,50
1278,tree2,3175,3250,0,39,50,10,3,49,50
1247,broken_twig,3176,3250,0,40,50,22,2,49,50
4735,short_grass_1,3177,3250,0,41,50,22,2,49,50
4735,short_grass_1,3178,3250,0,42,50,22,2,49,50
4736,short_grass_2,3179,3250,0,43,50,22,2,49,50
1278,tree2,3180,3250,0,44,50,10,1,49,50
1247,broken_twig,3181,3250,0,45,50,22,0,49,50
4736,short_grass_2,3182,3250,0,46,50,22,0,49,50
4737,short_grass_3,3183,3250,0,47,50,22,0,49,50
4736,short_grass_2,3184,3250,0,48,50,22,1,49,50
1299,fern1,3185,3250,0,49,50,10,0,49,50
1247,broken_twig,3186,3250,0,50,50,22,0,49,50
4735,short_grass_1,3190,3250,0,54,50,22,3,49,50
325,dugupsoil2_light2,3192,3250,0,56,50,22,2,49,50
326,dugupsoil3_light2,3193,3250,0,57,50,22,3,49,50
325,dugupsoil2_light2,3194,3250,0,58,50,22,0,49,50
1246,full_twig,3195,3250,0,59,50,22,1,49,50
4735,short_grass_1,3201,3250,0,1,50,22,2,50,50
1282,deadtree1,3202,3250,0,2,50,10,0,50,50
4735,short_grass_1,3205,3250,0,5,50,22,1,50,50
1392,plant2,3206,3250,0,6,50,10,0,50,50
1902,brickwall,3207,3250,0,7,50,1,2,50,50
4736,short_grass_2,3207,3250,0,7,50,22,0,50,50
1902,brickwall,3207,3250,1,7,50,1,2,50,50
1790,roofedge_redslate,3207,3250,2,7,50,19,2,50,50
1872,wallsupport,3208,3250,0,8,50,7,2,50,50
1902,brickwall,3208,3250,0,8,50,9,2,50,50
1902,brickwall,3208,3250,1,8,50,9,2,50,50
1924,roof_redslate,3208,3250,2,8,50,13,2,50,50
32986,tob_spectator_misthalin_teddybear,3209,3250,1,9,50,11,3,50,50
1924,roof_redslate,3209,3250,2,9,50,14,2,50,50
917,poorrug1corner,3210,3250,0,10,50,22,0,50,50
1102,stool,3210,3250,0,10,50,10,0,50,50
423,poorbed2,3210,3250,1,10,50,10,3,50,50
1924,roof_redslate,3210,3250,2,10,50,17,3,50,50
917,poorrug1corner,3211,3250,0,11,50,22,1,50,50
1924,roof_redslate,3211,3250,2,11,50,17,3,50,50
17390,stepladder,3212,3250,0,12,50,10,1,50,50
1924,roof_redslate,3212,3250,2,12,50,17,3,50,50
32685,tob_spectator_misthalin_easel,3213,3250,1,13,50,11,0,50,50
1924,roof_redslate,3213,3250,2,13,50,14,3,50,50
1872,wallsupport,3214,3250,0,14,50,7,3,50,50
1902,brickwall,3214,3250,0,14,50,9,3,50,50
1902,brickwall,3214,3250,1,14,50,9,3,50,50
1924,roof_redslate,3214,3250,2,14,50,13,3,50,50
1902,brickwall,3215,3250,0,15,50,1,3,50,50
4736,short_grass_2,3215,3250,0,15,50,22,1,50,50
1902,brickwall,3215,3250,1,15,50,1,3,50,50
1790,roofedge_redslate,3215,3250,2,15,50,19,3,50,50
980,fencing,3219,3250,0,19,50,1,1,50,50
4735,short_grass_1,3219,3250,0,19,50,22,1,50,50
980,fencing,3220,3250,0,20,50,9,1,50,50
4735,short_grass_1,3221,3250,0,21,50,22,1,50,50
4737,short_grass_3,3222,3250,0,22,50,22,2,50,50
4735,short_grass_1,3223,3250,0,23,50,22,1,50,50
4735,short_grass_1,3225,3250,0,25,50,22,2,50,50
2743,anvil_icon,3227,3250,0,27,50,22,0,50,50
39620,lumbridge_anvil,3227,3250,0,27,50,10,3,50,50
4735,short_grass_1,3229,3250,0,29,50,22,1,50,50
4735,short_grass_1,3230,3250,0,30,50,22,1,50,50
980,fencing,3231,3250,0,31,50,0,0,50,50
4734,riverbank_dugupsoil5,3233,3250,0,33,50,22,0,50,50
5605,rock_pool_small,3235,3250,0,35,50,10,3,50,50
44603,blankwall_no_blockrange,3235,3250,0,35,50,0,0,50,50
44603,blankwall_no_blockrange,3238,3250,0,38,50,0,2,50,50
325,dugupsoil2_light2,3240,3250,0,40,50,22,0,50,50
325,dugupsoil2_light2,3243,3250,0,43,50,22,2,50,50
324,dugupsoil1_light2,3244,3250,0,44,50,22,1,50,50
325,dugupsoil2_light2,3245,3250,0,45,50,22,2,50,50
325,dugupsoil2_light2,3246,3250,0,46,50,22,2,50,50
325,dugupsoil2_light2,3247,3250,0,47,50,22,0,50,50
325,dugupsoil2_light2,3248,3250,0,48,50,22,3,50,50
325,dugupsoil2_light2,3250,3250,0,50,50,22,0,50,50
1393,plant3,3250,3250,0,50,50,10,2,50,50
324,dugupsoil1_light2,3251,3250,0,51,50,22,3,50,50
325,dugupsoil2_light2,3252,3250,0,52,50,22,0,50,50
4735,short_grass_1,3257,3250,0,57,50,22,3,50,50
4735,short_grass_1,3259,3250,0,59,50,22,2,50,50
1286,deadtree2,3260,3250,0,60,50,10,2,50,50
1189,daisys,3138,3251,0,2,51,10,1,49,50
4735,short_grass_1,3141,3251,0,5,51,22,0,49,50
4736,short_grass_2,3142,3251,0,6,51,22,3,49,50
4737,short_grass_3,3143,3251,0,7,51,22,2,49,50
4736,short_grass_2,3144,3251,0,8,51,22,2,49,50
1247,broken_twig,3145,3251,0,9,51,22,1,49,50
1278,tree2,3145,3251,0,9,51,10,1,49,50
4737,short_grass_3,3146,3251,0,10,51,22,2,49,50
4737,short_grass_3,3147,3251,0,11,51,22,2,49,50
4735,short_grass_1,3148,3251,0,12,51,22,2,49,50
4736,short_grass_2,3149,3251,0,13,51,22,3,49,50
4738,short_grass_4,3150,3251,0,14,51,22,0,49,50
1173,smallfern,3151,3251,0,15,51,10,2,49,50
4736,short_grass_2,3151,3251,0,15,51,22,1,49,50
4736,short_grass_2,3153,3251,0,17,51,22,3,49,50
4737,short_grass_3,3154,3251,0,18,51,22,3,49,50
4738,short_grass_4,3155,3251,0,19,51,22,2,49,50
1171,nastyfungus_dark,3156,3251,0,20,51,10,1,49,50
4738,short_grass_4,3156,3251,0,20,51,22,3,49,50
1278,tree2,3157,3251,0,21,51,10,2,49,50
4738,short_grass_4,3157,3251,0,21,51,22,1,49,50
4735,short_grass_1,3158,3251,0,22,51,22,1,49,50
10627,treasure_trail_destination,3160,3251,0,24,51,22,0,49,50
1248,sticks_twigs,3162,3251,0,26,51,22,3,49,50
1624,crumblywall1,3163,3251,0,27,51,3,1,49,50
1624,crumblywall1,3163,3251,1,27,51,3,1,49,50
186,dugupsoil3_upass,3164,3251,0,28,51,22,3,49,50
1631,oldwall,3164,3251,0,28,51,9,1,49,50
766,floor_depth1,3164,3251,1,28,51,22,2,49,50
1626,crumblywall2,3164,3251,1,28,51,9,1,49,50
186,dugupsoil3_upass,3166,3251,0,30,51,22,3,49,50
1626,crumblywall2,3166,3251,0,30,51,1,2,49,50
186,dugupsoil3_upass,3167,3251,0,31,51,22,3,49,50
1624,crumblywall1,3167,3251,0,31,51,9,2,49,50
766,floor_depth1,3167,3251,1,31,51,22,1,49,50
1626,crumblywall2,3167,3251,1,31,51,9,0,49,50
186,dugupsoil3_upass,3168,3251,0,32,51,22,3,49,50
1631,oldwall,3168,3251,0,32,51,0,0,49,50
1626,crumblywall2,3168,3251,1,32,51,1,0,49,50
1392,plant2,3170,3251,0,34,51,10,1,49,50
1246,full_twig,3175,3251,0,39,51,22,1,49,50
1246,full_twig,3176,3251,0,40,51,22,0,49,50
4736,short_grass_2,3177,3251,0,41,51,22,0,49,50
4735,short_grass_1,3178,3251,0,42,51,22,2,49,50
4736,short_grass_2,3179,3251,0,43,51,22,1,49,50
4735,short_grass_1,3180,3251,0,44,51,22,0,49,50
4735,short_grass_1,3181,3251,0,45,51,22,1,49,50
4735,short_grass_1,3182,3251,0,46,51,22,2,49,50
4735,short_grass_1,3183,3251,0,47,51,22,2,49,50
1392,plant2,3184,3251,0,48,51,10,0,49,50
1247,broken_twig,3185,3251,0,49,51,22,3,49,50
4735,short_grass_1,3189,3251,0,53,51,22,1,49,50
4735,short_grass_1,3190,3251,0,54,51,22,2,49,50
4735,short_grass_1,3201,3251,0,1,51,22,1,50,50
1299,fern1,3204,3251,0,4,51,10,0,50,50
1902,brickwall,3208,3251,0,8,51,1,2,50,50
4736,short_grass_2,3208,3251,0,8,51,22,0,50,50
1902,brickwall,3208,3251,1,8,51,1,2,50,50
1790,roofedge_redslate,3208,3251,2,8,51,19,2,50,50
1872,wallsupport,3209,3251,0,9,51,7,2,50,50
1902,brickwall,3209,3251,0,9,51,9,2,50,50
1902,brickwall,3209,3251,1,9,51,9,2,50,50
1924,roof_redslate,3209,3251,2,9,51,13,2,50,50
1017,warehouse_shelves3,3210,3251,0,10,51,10,1,50,50
1821,window,3210,3251,0,10,51,4,1,50,50
1924,roof_redslate,3210,3251,2,10,51,12,3,50,50
1018,warehouse_shelves4,3211,3251,0,11,51,10,1,50,50
1821,window,3211,3251,1,11,51,4,1,50,50
1924,roof_redslate,3211,3251,2,11,51,12,3,50,50
1016,warehouse_shelves2,3212,3251,0,12,51,10,1,50,50
1821,window,3212,3251,0,12,51,4,1,50,50
1924,roof_redslate,3212,3251,2,12,51,12,3,50,50
1872,wallsupport,3213,3251,0,13,51,7,3,50,50
1902,brickwall,3213,3251,0,13,51,9,3,50,50
1902,brickwall,3213,3251,1,13,51,9,3,50,50
1924,roof_redslate,3213,3251,2,13,51,13,3,50,50
1902,brickwall,3214,3251,0,14,51,1,3,50,50
4736,short_grass_2,3214,3251,0,14,51,22,1,50,50
1902,brickwall,3214,3251,1,14,51,1,3,50,50
1790,roofedge_redslate,3214,3251,2,14,51,19,3,50,50
980,fencing,3219,3251,0,19,51,0,2,50,50
1299,fern1,3219,3251,0,19,51,10,0,50,50
4735,short_grass_1,3220,3251,0,20,51,22,1,50,50
1902,brickwall,3221,3251,0,21,51,1,1,50,50
4736,short_grass_2,3221,3251,0,21,51,22,3,50,50
1790,roofedge_redslate,3221,3251,1,21,51,21,1,50,50
1902,brickwall,3222,3251,0,22,51,0,1,50,50
5534,short_grass_4_wall_edge,3222,3251,0,22,51,22,1,50,50
1790,roofedge_redslate,3222,3251,1,22,51,18,1,50,50
1838,shutterwindow,3223,3251,0,23,51,5,1,50,50
1902,brickwall,3223,3251,0,23,51,0,1,50,50
5533,short_grass_3_wall_edge,3223,3251,0,23,51,22,1,50,50
1923,roofwallfiller,3223,3251,1,23,51,0,1,50,50
5653,roofedge_all,3223,3251,2,23,51,0,1,50,50
205,lantern,3224,3251,0,24,51,5,1,50,50
1902,brickwall,3224,3251,0,24,51,0,1,50,50
5536,short_grass_wall_edge_2,3224,3251,0,24,51,22,2,50,50
1923,roofwallfiller,3224,3251,1,24,51,0,1,50,50
5651,roofedge_al,3224,3251,2,24,51,0,1,50,50
1602,timberwall,3225,3251,0,25,51,3,0,50,50
5662,roofedge_rough,3225,3251,1,25,51,18,1,50,50
1602,timberwall,3226,3251,0,26,51,3,1,50,50
5662,roofedge_rough,3226,3251,1,26,51,18,1,50,50
1838,shutterwindow,3227,3251,0,27,51,5,1,50,50
1902,brickwall,3227,3251,0,27,51,0,1,50,50
5663,roofedge_rough2,3227,3251,1,27,51,18,1,50,50
336,dugupsoil2_grey,3228,3251,0,28,51,22,0,50,50
1902,brickwall,3228,3251,0,28,51,0,1,50,50
4641,barrel_stacked,3228,3251,0,28,51,10,2,50,50
5662,roofedge_rough,3228,3251,1,28,51,18,1,50,50
1902,brickwall,3229,3251,0,29,51,0,1,50,50
5533,short_grass_3_wall_edge,3229,3251,0,29,51,22,1,50,50
5662,roofedge_rough,3229,3251,1,29,51,18,1,50,50
1902,brickwall,3230,3251,0,30,51,1,0,50,50
4736,short_grass_2,3230,3251,0,30,51,22,2,50,50
1790,roofedge_redslate,3230,3251,1,30,51,19,0,50,50
980,fencing,3231,3251,0,31,51,0,0,50,50
