loc_id,symbol,world_x,world_y,level,local_x,local_z,shape,angle,region_x,region_y,region_label
16438,randomsound_woodland_ambience,3311,3382,0,47,54,22,0,51,52,Varrock West Bank
1247,broken_twig,3312,3382,0,48,54,22,0,51,52,Varrock West Bank
7121,fai_varrock_dugupsoil_02_dark,3315,3382,0,51,54,22,2,51,52,Varrock West Bank
7124,fai_varrock_dugupsoil_05_dark,3316,3382,0,52,54,22,1,51,52,Varrock West Bank
4736,short_grass_2,3317,3382,0,53,54,22,0,51,52,Varrock West Bank
4736,short_grass_2,3318,3382,0,54,54,22,0,51,52,Varrock West Bank
4736,short_grass_2,3319,3382,0,55,54,22,1,51,52,Varrock West Bank
7123,fai_varrock_dugupsoil_04_dark,3320,3382,0,56,54,22,2,51,52,Varrock West Bank
7124,fai_varrock_dugupsoil_05_dark,3321,3382,0,57,54,22,1,51,52,Varrock West Bank
6818,short_grass_dark_2,3322,3382,0,58,54,22,0,51,52,Varrock West Bank
6819,short_grass_dark_3,3323,3382,0,59,54,22,0,51,52,Varrock West Bank
1276,tree,3324,3382,0,60,54,10,1,51,52,Varrock West Bank
6818,short_grass_dark_2,3324,3382,0,60,54,22,1,51,52,Varrock West Bank
6818,short_grass_dark_2,3325,3382,0,61,54,22,0,51,52,Varrock West Bank
6818,short_grass_dark_2,3326,3382,0,62,54,22,1,51,52,Varrock West Bank
6817,short_grass_dark_1,3327,3382,0,63,54,22,2,51,52,Varrock West Bank
24125,fai_falador_roofkit_slate,2944,3383,1,0,55,17,0,46,52,Falador East Bank
24151,fai_falador_barbers_chair,2945,3383,0,1,55,10,1,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2945,3383,1,1,55,12,0,46,52,Falador East Bank
4736,short_grass_2,2946,3383,0,2,55,22,3,46,52,Falador East Bank
23994,fai_falador_walls,2946,3383,0,2,55,0,0,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2946,3383,1,2,55,18,0,46,52,Falador East Bank
4736,short_grass_2,2947,3383,0,3,55,22,2,46,52,Falador East Bank
4736,short_grass_2,2948,3383,0,4,55,22,3,46,52,Falador East Bank
4736,short_grass_2,2949,3383,0,5,55,22,2,46,52,Falador East Bank
24023,fai_falador_dugupsoil_2,2950,3383,0,6,55,22,1,46,52,Falador East Bank
4736,short_grass_2,2952,3383,0,8,55,22,3,46,52,Falador East Bank
4736,short_grass_2,2953,3383,0,9,55,22,2,46,52,Falador East Bank
4736,short_grass_2,2955,3383,0,11,55,22,3,46,52,Falador East Bank
4736,short_grass_2,2956,3383,0,12,55,22,2,46,52,Falador East Bank
24023,fai_falador_dugupsoil_2,2958,3383,0,14,55,22,3,46,52,Falador East Bank
4736,short_grass_2,2959,3383,0,15,55,22,3,46,52,Falador East Bank
4737,short_grass_3,2960,3383,0,16,55,22,2,46,52,Falador East Bank
4736,short_grass_2,2961,3383,0,17,55,22,2,46,52,Falador East Bank
24023,fai_falador_dugupsoil_2,2963,3383,0,19,55,22,1,46,52,Falador East Bank
24023,fai_falador_dugupsoil_2,2964,3383,0,20,55,22,3,46,52,Falador East Bank
24023,fai_falador_dugupsoil_2,2965,3383,0,21,55,22,2,46,52,Falador East Bank
24024,fai_falador_dugupsoil_3,2966,3383,0,22,55,22,3,46,52,Falador East Bank
24023,fai_falador_dugupsoil_2,2967,3383,0,23,55,22,3,46,52,Falador East Bank
4736,short_grass_2,2968,3383,0,24,55,22,3,46,52,Falador East Bank
4736,short_grass_2,2969,3383,0,25,55,22,2,46,52,Falador East Bank
24023,fai_falador_dugupsoil_2,2970,3383,0,26,55,22,0,46,52,Falador East Bank
23994,fai_falador_walls,2970,3383,1,26,55,0,2,46,52,Falador East Bank
24019,fai_falador_shield_shop_sign,2970,3383,1,26,55,10,2,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2970,3383,2,26,55,18,2,46,52,Falador East Bank
24024,fai_falador_dugupsoil_3,2971,3383,0,27,55,22,0,46,52,Falador East Bank
24173,fai_falador_house_torch,2971,3383,1,27,55,4,0,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2971,3383,2,27,55,12,2,46,52,Falador East Bank
24051,fai_falador_poor_door_open,2972,3383,0,28,55,0,3,46,52,Falador East Bank
9585,sarim_bannister,2972,3383,1,28,55,3,1,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2972,3383,2,28,55,17,1,46,52,Falador East Bank
6384,mourning_temple_floor_depth2,2973,3383,1,29,55,22,0,46,52,Falador East Bank
9585,sarim_bannister,2973,3383,1,29,55,0,1,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2973,3383,2,29,55,17,1,46,52,Falador East Bank
6384,mourning_temple_floor_depth2,2974,3383,1,30,55,22,0,46,52,Falador East Bank
9585,sarim_bannister,2974,3383,1,30,55,0,1,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2974,3383,2,30,55,17,1,46,52,Falador East Bank
9585,sarim_bannister,2975,3383,1,31,55,3,0,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2975,3383,2,31,55,17,1,46,52,Falador East Bank
418,bluebed,2976,3383,1,32,55,10,1,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2976,3383,2,32,55,17,1,46,52,Falador East Bank
2751,shield_store_icon,2977,3383,0,33,55,22,0,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2977,3383,2,33,55,17,1,46,52,Falador East Bank
23994,fai_falador_walls,2978,3383,1,34,55,0,0,46,52,Falador East Bank
24215,fai_falador_roof_cut_r,2978,3383,1,34,55,17,3,46,52,Falador East Bank
24212,fai_falador_roof_edge,2978,3383,2,34,55,18,0,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2979,3383,1,35,55,17,3,46,52,Falador East Bank
5534,short_grass_4_wall_edge,2980,3383,0,36,55,22,0,46,52,Falador East Bank
23995,fai_falador_wall_window,2980,3383,0,36,55,0,0,46,52,Falador East Bank
24212,fai_falador_roof_edge,2980,3383,1,36,55,18,0,46,52,Falador East Bank
24013,fai_falador_ornaterail,2981,3383,0,37,55,0,0,46,52,Falador East Bank
4736,short_grass_2,2982,3383,0,38,55,22,3,46,52,Falador East Bank
4736,short_grass_2,2983,3383,0,39,55,22,2,46,52,Falador East Bank
1197,rareflower_yellow,2984,3383,0,40,55,10,0,46,52,Falador East Bank
24046,fai_falador_garden_paving_straight,2984,3383,0,40,55,22,1,46,52,Falador East Bank
1198,rareflowers_yellow,2985,3383,0,41,55,10,2,46,52,Falador East Bank
24048,fai_falador_garden_dirtpatch,2985,3383,0,41,55,22,2,46,52,Falador East Bank
1198,rareflowers_yellow,2986,3383,0,42,55,10,3,46,52,Falador East Bank
24046,fai_falador_garden_paving_straight,2986,3383,0,42,55,22,3,46,52,Falador East Bank
816,pier_shadow_on_water,2990,3383,0,46,55,10,2,46,52,Falador East Bank
23998,fai_falador_low_bridge_wall,2990,3383,1,46,55,0,0,46,52,Falador East Bank
23998,fai_falador_low_bridge_wall,2990,3383,1,46,55,22,0,46,52,Falador East Bank
816,pier_shadow_on_water,2991,3383,0,47,55,10,2,46,52,Falador East Bank
23998,fai_falador_low_bridge_wall,2991,3383,1,47,55,0,2,46,52,Falador East Bank
23998,fai_falador_low_bridge_wall,2991,3383,1,47,55,22,2,46,52,Falador East Bank
1190,sunflower,2995,3383,0,51,55,10,2,46,52,Falador East Bank
1191,sunflowers,2996,3383,0,52,55,10,2,46,52,Falador East Bank
320,dugupsoil2_light,2997,3383,0,53,55,22,0,46,52,Falador East Bank
1191,sunflowers,2997,3383,0,53,55,10,2,46,52,Falador East Bank
321,dugupsoil3_light,2998,3383,0,54,55,22,0,46,52,Falador East Bank
320,dugupsoil2_light,2999,3383,0,55,55,22,3,46,52,Falador East Bank
320,dugupsoil2_light,3000,3383,0,56,55,22,3,46,52,Falador East Bank
1187,blueflower,3000,3383,0,56,55,10,3,46,52,Falador East Bank
1195,rareflower_blue,3001,3383,0,57,55,10,3,46,52,Falador East Bank
1196,rareflowers_blue,3002,3383,0,58,55,10,0,46,52,Falador East Bank
320,dugupsoil2_light,3003,3383,0,59,55,22,1,46,52,Falador East Bank
1195,rareflower_blue,3003,3383,0,59,55,10,2,46,52,Falador East Bank
24043,fai_falador_saradomin_statue,3004,3383,0,60,55,10,1,46,52,Falador East Bank
320,dugupsoil2_light,3005,3383,0,61,55,22,3,46,52,Falador East Bank
4738,short_grass_4,3006,3383,0,62,55,22,2,46,52,Falador East Bank
23997,fai_falador_low_wall,3007,3383,0,63,55,0,0,46,52,Falador East Bank
320,dugupsoil2_light,3008,3383,0,0,55,22,1,47,52,Falador general
320,dugupsoil2_light,3009,3383,0,1,55,22,3,47,52,Falador general
4736,short_grass_2,3010,3383,0,2,55,22,0,47,52,Falador general
4737,short_grass_3,3011,3383,0,3,55,22,0,47,52,Falador general
4736,short_grass_2,3012,3383,0,4,55,22,1,47,52,Falador general
1299,fern1,3016,3383,0,8,55,10,0,47,52,Falador general
1162,bullrushes,3019,3383,0,11,55,10,0,47,52,Falador general
1299,fern1,3021,3383,0,13,55,10,1,47,52,Falador general
24232,fai_falador_shop_window,3025,3383,0,17,55,1,2,47,52,Falador general
24125,fai_falador_roofkit_slate,3025,3383,1,17,55,19,2,47,52,Falador general
24232,fai_falador_shop_window,3026,3383,0,18,55,9,2,47,52,Falador general
24125,fai_falador_roofkit_slate,3026,3383,1,18,55,13,2,47,52,Falador general
24125,fai_falador_roofkit_slate,3027,3383,1,19,55,12,3,47,52,Falador general
24093,fai_falador_rug_corner,3028,3383,0,20,55,22,0,47,52,Falador general
24125,fai_falador_roofkit_slate,3028,3383,1,20,55,12,3,47,52,Falador general
24094,fai_falador_rug_rugside,3029,3383,0,21,55,22,0,47,52,Falador general
24103,fai_falador_posh_chair_white,3029,3383,0,21,55,10,0,47,52,Falador general
24125,fai_falador_roofkit_slate,3029,3383,1,21,55,12,3,47,52,Falador general
24094,fai_falador_rug_rugside,3030,3383,0,22,55,22,0,47,52,Falador general
24125,fai_falador_roofkit_slate,3030,3383,1,22,55,12,3,47,52,Falador general
24093,fai_falador_rug_corner,3031,3383,0,23,55,22,1,47,52,Falador general
24125,fai_falador_roofkit_slate,3031,3383,1,23,55,12,3,47,52,Falador general
5533,short_grass_3_wall_edge,3032,3383,0,24,55,22,0,47,52,Falador general
23994,fai_falador_walls,3032,3383,0,24,55,0,0,47,52,Falador general
24198,fai_falador_roof_edge_r,3032,3383,1,24,55,18,0,47,52,Falador general
4736,short_grass_2,3033,3383,0,25,55,22,0,47,52,Falador general
4736,short_grass_2,3034,3383,0,26,55,22,1,47,52,Falador general
5534,short_grass_4_wall_edge,3035,3383,0,27,55,22,2,47,52,Falador general
24269,fai_falador_party_room_wall_window_big,3035,3383,0,27,55,0,2,47,52,Falador general
24261,fai_falador_party_room_wall,3035,3383,1,27,55,0,2,47,52,Falador general
24272,fai_falador_party_room_wall_window,3035,3383,2,27,55,0,2,47,52,Falador general
24196,fai_falador_battlements_sarodomin,3035,3383,3,27,55,0,2,47,52,Falador general
24256,fai_falador_party_room_spiralstairs_railing,3036,3383,0,28,55,0,2,47,52,Falador general
24275,fai_falador_party_room_curtains_big,3036,3383,0,28,55,4,0,47,52,Falador general
24256,fai_falador_party_room_spiralstairs_railing,3036,3383,1,28,55,0,2,47,52,Falador general
24257,fai_falador_party_room_floordepth,3036,3383,1,28,55,22,2,47,52,Falador general
24276,fai_falador_party_room_curtains,3036,3383,2,28,55,4,0,47,52,Falador general
24248,fai_falador_party_room_spiralstairs,3037,3383,0,29,55,10,1,47,52,Falador general
24252,fai_falador_party_room_spiralstairs_top,3037,3383,1,29,55,10,1,47,52,Falador general
24256,fai_falador_party_room_spiralstairs_railing,3039,3383,1,31,55,1,0,47,52,Falador general
24276,fai_falador_party_room_curtains,3040,3383,2,32,55,4,2,47,52,Falador general
24272,fai_falador_party_room_wall_window,3041,3383,2,33,55,0,0,47,52,Falador general
24196,fai_falador_battlements_sarodomin,3041,3383,3,33,55,0,0,47,52,Falador general
24272,fai_falador_party_room_wall_window,3050,3383,2,42,55,0,2,47,52,Falador general
24191,fai_falador_battlements,3050,3383,3,42,55,0,2,47,52,Falador general
24276,fai_falador_party_room_curtains,3051,3383,2,43,55,4,0,47,52,Falador general
24256,fai_falador_party_room_spiralstairs_railing,3052,3383,1,44,55,1,1,47,52,Falador general
24249,fai_falador_party_room_spiralstairs_mirror,3053,3383,0,45,55,10,1,47,52,Falador general
24254,fai_falador_party_room_spiralstairs_top_mirror,3053,3383,1,45,55,10,1,47,52,Falador general
24256,fai_falador_party_room_spiralstairs_railing,3055,3383,0,47,55,0,0,47,52,Falador general
24275,fai_falador_party_room_curtains_big,3055,3383,0,47,55,4,2,47,52,Falador general
24256,fai_falador_party_room_spiralstairs_railing,3055,3383,1,47,55,0,0,47,52,Falador general
24257,fai_falador_party_room_floordepth,3055,3383,1,47,55,22,0,47,52,Falador general
24276,fai_falador_party_room_curtains,3055,3383,2,47,55,4,2,47,52,Falador general
5534,short_grass_4_wall_edge,3056,3383,0,48,55,22,3,47,52,Falador general
24269,fai_falador_party_room_wall_window_big,3056,3383,0,48,55,0,0,47,52,Falador general
24261,fai_falador_party_room_wall,3056,3383,1,48,55,0,0,47,52,Falador general
24272,fai_falador_party_room_wall_window,3056,3383,2,48,55,0,0,47,52,Falador general
24196,fai_falador_battlements_sarodomin,3056,3383,3,48,55,0,0,47,52,Falador general
4737,short_grass_3,3057,3383,0,49,55,22,0,47,52,Falador general
24188,fai_falador_interior,3057,3383,0,49,55,1,2,47,52,Falador general
24213,fai_falador_roof_edge_mirror,3057,3383,1,49,55,21,3,47,52,Falador general
5534,short_grass_4_wall_edge,3058,3383,0,50,55,22,3,47,52,Falador general
24260,fai_falador_party_room_wall_big,3058,3383,0,50,55,0,3,47,52,Falador general
24198,fai_falador_roof_edge_r,3058,3383,1,50,55,18,3,47,52,Falador general
5534,short_grass_4_wall_edge,3059,3383,0,51,55,22,3,47,52,Falador general
24260,fai_falador_party_room_wall_big,3059,3383,0,51,55,0,3,47,52,Falador general
24212,fai_falador_roof_edge,3059,3383,1,51,55,18,3,47,52,Falador general
5534,short_grass_4_wall_edge,3060,3383,0,52,55,22,3,47,52,Falador general
24260,fai_falador_party_room_wall_big,3060,3383,0,52,55,0,3,47,52,Falador general
24199,fai_falador_roof_edge_l,3060,3383,1,52,55,18,3,47,52,Falador general
4736,short_grass_2,3061,3383,0,53,55,22,3,47,52,Falador general
24260,fai_falador_party_room_wall_big,3061,3383,0,53,55,1,3,47,52,Falador general
24212,fai_falador_roof_edge,3061,3383,1,53,55,21,3,47,52,Falador general
4737,short_grass_3,3062,3383,0,54,55,22,2,47,52,Falador general
4736,short_grass_2,3063,3383,0,55,55,22,2,47,52,Falador general
24035,fai_falador_crenelation_hillskew,3063,3383,1,55,55,1,1,47,52,Falador general
24175,fai_falador_castle_walls,3064,3383,0,56,55,3,2,47,52,Falador general
24035,fai_falador_crenelation_hillskew,3064,3383,1,56,55,9,1,47,52,Falador general
4739,short_grass_3_castle_edge,3066,3383,0,58,55,22,0,47,52,Falador general
24175,fai_falador_castle_walls,3066,3383,0,58,55,0,0,47,52,Falador general
24026,fai_falador_battlements_hillskew,3066,3383,1,58,55,0,0,47,52,Falador general
4736,short_grass_2,3067,3383,0,59,55,22,1,47,52,Falador general
4735,short_grass_1,3069,3383,0,61,55,22,3,47,52,Falador general
436,fai_varrock_poor_wall,3264,3383,0,0,55,0,0,51,52,Varrock West Bank
7049,short_grass_dark_3_wall_edge,3264,3383,0,0,55,22,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3264,3383,1,0,55,18,0,51,52,Varrock West Bank
6819,short_grass_dark_3,3265,3383,0,1,55,22,1,51,52,Varrock West Bank
7106,fai_varrock_paths_mud_dugupsoil_2,3266,3383,0,2,55,22,1,51,52,Varrock West Bank
477,fai_varrock_poor_wall_term,3267,3383,0,3,55,0,2,51,52,Varrock West Bank
7056,short_grass_dark_2_wall_corner,3267,3383,0,3,55,22,3,51,52,Varrock West Bank
450,fai_varrock_poor_wall_lvl2,3267,3383,1,3,55,0,2,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3267,3383,2,3,55,18,2,51,52,Varrock West Bank
3948,dugupsoil1_brownmud,3268,3383,0,4,55,22,2,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3268,3383,2,4,55,12,2,51,52,Varrock West Bank
3949,dugupsoil2_brownmud,3269,3383,0,5,55,22,2,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3269,3383,2,5,55,17,1,51,52,Varrock West Bank
2998,fai_varrock_dirty_table,3270,3383,0,6,55,10,2,51,52,Varrock West Bank
440,fai_varrock_poor_wall_support2,3270,3383,1,6,55,5,2,51,52,Varrock West Bank
451,fai_varrock_poor_wall_lvl2_double,3270,3383,1,6,55,0,2,51,52,Varrock West Bank
3949,dugupsoil2_brownmud,3270,3383,1,6,55,22,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3270,3383,2,6,55,17,1,51,52,Varrock West Bank
439,fai_varrock_poor_wall_support,3271,3383,1,7,55,4,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3271,3383,2,7,55,17,1,51,52,Varrock West Bank
7447,fai_varrock_poor_rugcorner,3272,3383,0,8,55,22,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3272,3383,2,8,55,17,1,51,52,Varrock West Bank
4501,fai_varrock_oillamp,3273,3383,0,9,55,4,2,51,52,Varrock West Bank
7447,fai_varrock_poor_rugcorner,3273,3383,0,9,55,22,1,51,52,Varrock West Bank
439,fai_varrock_poor_wall_support,3273,3383,1,9,55,4,2,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3273,3383,2,9,55,12,0,51,52,Varrock West Bank
477,fai_varrock_poor_wall_term,3274,3383,0,10,55,0,0,51,52,Varrock West Bank
450,fai_varrock_poor_wall_lvl2,3274,3383,1,10,55,0,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3274,3383,2,10,55,18,0,51,52,Varrock West Bank
7052,short_grass_dark_wall_edge_2,3275,3383,0,11,55,22,2,51,52,Varrock West Bank
7106,fai_varrock_paths_mud_dugupsoil_2,3276,3383,0,12,55,22,0,51,52,Varrock West Bank
7105,fai_varrock_paths_mud_dugupsoil_1,3277,3383,0,13,55,22,3,51,52,Varrock West Bank
4503,fai_varrock_swing_lantern_unlit,3278,3383,0,14,55,5,2,51,52,Varrock West Bank
23826,fai_varrock_castle_interior_term,3278,3383,0,14,55,0,2,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3278,3383,1,14,55,18,2,51,52,Varrock West Bank
7435,fai_varrock_posh_rug_corner,3279,3383,0,15,55,22,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3279,3383,1,15,55,12,2,51,52,Varrock West Bank
7436,fai_varrock_posh_rug_side,3280,3383,0,16,55,22,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3280,3383,2,16,55,16,2,51,52,Varrock West Bank
7436,fai_varrock_posh_rug_side,3281,3383,0,17,55,22,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3281,3383,2,17,55,12,3,51,52,Varrock West Bank
7435,fai_varrock_posh_rug_corner,3282,3383,0,18,55,22,1,51,52,Varrock West Bank
23825,fai_varrock_castle_interior_double_term,3282,3383,0,18,55,0,2,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3282,3383,2,18,55,15,2,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3283,3383,3,19,55,17,1,51,52,Varrock West Bank
7441,fai_varrock_posh_doublebed2,3284,3383,0,20,55,10,1,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3284,3383,2,20,55,12,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3285,3383,1,21,55,12,0,51,52,Varrock West Bank
6838,short_grass_dark_4_castle_edge2,3286,3383,0,22,55,22,0,51,52,Varrock West Bank
23818,fai_varrock_castle_interior,3286,3383,0,22,55,0,0,51,52,Varrock West Bank
15552,fai_varrock_roofkit_slate,3286,3383,1,22,55,18,0,51,52,Varrock West Bank
6819,short_grass_dark_3,3287,3383,0,23,55,22,0,51,52,Varrock West Bank
23779,fai_varrock_castle_wall_no_back,3287,3383,0,23,55,1,1,51,52,Varrock West Bank
23775,fai_varrock_castle_battlement,3287,3383,1,23,55,1,1,51,52,Varrock West Bank
23779,fai_varrock_castle_wall_no_back,3288,3383,0,24,55,9,1,51,52,Varrock West Bank
23775,fai_varrock_castle_battlement,3288,3383,1,24,55,9,1,51,52,Varrock West Bank
6838,short_grass_dark_4_castle_edge2,3290,3383,0,26,55,22,0,51,52,Varrock West Bank
23779,fai_varrock_castle_wall_no_back,3290,3383,0,26,55,0,0,51,52,Varrock West Bank
23775,fai_varrock_castle_battlement,3290,3383,1,26,55,0,0,51,52,Varrock West Bank
6818,short_grass_dark_2,3291,3383,0,27,55,22,3,51,52,Varrock West Bank
7104,fai_varrock_paths_dugupsoil_3,3292,3383,0,28,55,22,3,51,52,Varrock West Bank
7103,fai_varrock_paths_dugupsoil_2,3293,3383,0,29,55,22,2,51,52,Varrock West Bank
6818,short_grass_dark_2,3294,3383,0,30,55,22,3,51,52,Varrock West Bank
6818,short_grass_dark_2,3295,3383,0,31,55,22,3,51,52,Varrock West Bank
6819,short_grass_dark_3,3296,3383,0,32,55,22,2,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3296,3383,0,32,55,3,1,51,52,Varrock West Bank
6835,short_grass_dark_4,3297,3383,0,33,55,22,2,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3297,3383,0,33,55,0,1,51,52,Varrock West Bank
6835,short_grass_dark_4,3298,3383,0,34,55,22,3,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3298,3383,0,34,55,0,1,51,52,Varrock West Bank
6835,short_grass_dark_4,3299,3383,0,35,55,22,0,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3299,3383,0,35,55,0,1,51,52,Varrock West Bank
6818,short_grass_dark_2,3300,3383,0,36,55,22,3,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3300,3383,0,36,55,0,1,51,52,Varrock West Bank
6818,short_grass_dark_2,3301,3383,0,37,55,22,0,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3301,3383,0,37,55,0,1,51,52,Varrock West Bank
6819,short_grass_dark_3,3302,3383,0,38,55,22,3,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3302,3383,0,38,55,0,1,51,52,Varrock West Bank
6835,short_grass_dark_4,3303,3383,0,39,55,22,3,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3303,3383,0,39,55,9,1,51,52,Varrock West Bank
6835,short_grass_dark_4,3304,3383,0,40,55,22,2,51,52,Varrock West Bank
23848,fai_varrock_posh_fencing,3304,3383,0,40,55,3,3,51,52,Varrock West Bank
6819,short_grass_dark_3,3305,3383,0,41,55,22,1,51,52,Varrock West Bank
6818,short_grass_dark_2,3306,3383,0,42,55,22,2,51,52,Varrock West Bank
1276,tree,3309,3383,0,45,55,10,3,51,52,Varrock West Bank
6818,short_grass_dark_2,3312,3383,0,48,55,22,3,51,52,Varrock West Bank
6818,short_grass_dark_2,3313,3383,0,49,55,22,2,51,52,Varrock West Bank
7123,fai_varrock_dugupsoil_04_dark,3315,3383,0,51,55,22,2,51,52,Varrock West Bank
7121,fai_varrock_dugupsoil_02_dark,3316,3383,0,52,55,22,1,51,52,Varrock West Bank
7123,fai_varrock_dugupsoil_04_dark,3317,3383,0,53,55,22,0,51,52,Varrock West Bank
4736,short_grass_2,3318,3383,0,54,55,22,3,51,52,Varrock West Bank
4736,short_grass_2,3319,3383,0,55,55,22,2,51,52,Varrock West Bank
7122,fai_varrock_dugupsoil_03_dark,3320,3383,0,56,55,22,3,51,52,Varrock West Bank
7124,fai_varrock_dugupsoil_05_dark,3321,3383,0,57,55,22,0,51,52,Varrock West Bank
6818,short_grass_dark_2,3322,3383,0,58,55,22,3,51,52,Varrock West Bank
6819,short_grass_dark_3,3323,3383,0,59,55,22,2,51,52,Varrock West Bank
6818,short_grass_dark_2,3324,3383,0,60,55,22,2,51,52,Varrock West Bank
6818,short_grass_dark_2,3325,3383,0,61,55,22,3,51,52,Varrock West Bank
6819,short_grass_dark_3,3326,3383,0,62,55,22,2,51,52,Varrock West Bank
6818,short_grass_dark_2,3327,3383,0,63,55,22,2,51,52,Varrock West Bank
24125,fai_falador_roofkit_slate,2944,3384,1,0,56,17,0,46,52,Falador East Bank
24158,fai_falador_hairclippings_small,2945,3384,0,1,56,22,2,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2945,3384,1,1,56,12,0,46,52,Falador East Bank
4736,short_grass_2,2946,3384,0,2,56,22,0,46,52,Falador East Bank
24234,fai_falador_shop_window_crossed,2946,3384,0,2,56,0,0,46,52,Falador East Bank
24125,fai_falador_roofkit_slate,2946,3384,1,2,56,18,0,46,52,Falador East Bank
4736,short_grass_2,2947,3384,0,3,56,22,1,46,52,Falador East Bank
24119,fai_falador_walls_taller,2947,3384,0,3,56,1,1,46,52,Falador East Bank
24137,fai_falador_roof_edge_offset_up,2947,3384,1,3,56,21,1,46,52,Falador East Bank
5533,short_grass_3_wall_edge,2948,3384,0,4,56,22,1,46,52,Falador East Bank
24119,fai_falador_walls_taller,2948,3384,0,4,56,0,1,46,52,Falador East Bank
24172,fai_falador_lantern,2948,3384,0,4,56,5,1,46,52,Falador East Bank
24199,fai_falador_roof_edge_l,2948,3384,1,4,56,18,1,46,52,Falador East Bank
5536,short_grass_wall_edge_2,2949,3384,0,5,56,22,2,46,52,Falador East Bank
24116,fai_falador_interior_window_taller,2949,3384,0,5,56,0,1,46,52,Falador East Bank
24212,fai_falador_roof_edge,2949,3384,1,5,56,18,1,46,52,Falador East Bank
24022,fai_falador_dugupsoil_1,2950,3384,0,6,56,22,2,46,52,Falador East Bank
24212,fai_falador_roof_edge,2950,3384,1,6,56,18,1,46,52,Falador East Bank
5536,short_grass_wall_edge_2,2951,3384,0,7,56,22,3,46,52,Falador East Bank
24116,fai_falador_interior_window_taller,2951,3384,0,7,56,0,1,46,52,Falador East Bank
24212,fai_falador_roof_edge,2951,3384,1,7,56,18,1,46,52,Falador East Bank
5533,short_grass_3_wall_edge,2952,3384,0,8,56,22,1,46,52,Falador East Bank
24119,fai_falador_walls_taller,2952,3384,0,8,56,0,1,46,52,Falador East Bank
24172,fai_falador_lantern,2952,3384,0,8,56,5,1,46,52,Falador East Bank
24198,fai_falador_roof_edge_r,2952,3384,1,8,56,18,1,46,52,Falador East Bank
4736,short_grass_2,2953,3384,0,9,56,22,2,46,52,Falador East Bank
24119,fai_falador_walls_taller,2953,3384,0,9,56,1,0,46,52,Falador East Bank
24213,fai_falador_roof_edge_mirror,2953,3384,1,9,56,21,1,46,52,Falador East Bank
4737,short_grass_3,2955,3384,0,11,56,22,3,46,52,Falador East Bank
24119,fai_falador_walls_taller,2955,3384,0,11,56,1,1,46,52,Falador East Bank
24212,fai_falador_roof_edge,2955,3384,1,11,56,21,1,46,52,Falador East Bank
5533,short_grass_3_wall_edge,2956,3384,0,12,56,22,1,46,52,Falador East Bank
24119,fai_falador_walls_taller,2956,3384,0,12,56,0,1,46,52,Falador East Bank
24172,fai_falador_lantern,2956,3384,0,12,56,5,1,46,52,Falador East Bank
24199,fai_falador_roof_edge_l,2956,3384,1,12,56,18,1,46,52,Falador East Bank
5536,short_grass_wall_edge_2,2957,3384,0,13,56,22,1,46,52,Falador East Bank
24116,fai_falador_interior_window_taller,2957,3384,0,13,56,0,1,46,52,Falador East Bank
